source ,hyperlink ,locality ,postcode ,house_is ,property_subtype ,price ,sale ,rooms_number ,area ,kitchen_has ,furnished ,open_fire ,terrace ,terrace_area ,garden ,garden_area ,land_surface ,land_plot_surface ,facades_number ,swimming_pool_has ,building_state
2,, Bruges,,True,House, (On Request) , House,7,"3,218.41",,False,False,,,,,,"2,798.62",,True,None
2,, Bruges,,True,House, (On Request) , House,0,"1,453.13",,False,False,,,,,,(On,,True,None
2,, De Haan ,,True,House, (On Request) , House,6,"1,991.32",,False,False,,,,,,(On,,True,None
2,, De Haan ,,True,Villa, (On Request) , House,5,"1,915.98",,False,False,,,,,,(On,,True,None
2,, Damme,,True,Huis, (op aanvraag) , Huis,6,"1.679,17",,False,False,,,,,,"5.834,04",,True,None
2,, Bruges,,True,House, (On Request) , House,4,"1,377.78",,False,False,,,,,,979.52,,True,None
2,, Jabbeke,,True,Huis, (op aanvraag) , Huis,4,"1.496,18",,False,False,,,,,,"5.381,96",,True,None
2,, Sud et péripherie,,True,Villa, (sur demande) , Maison,11,7,,False,False,,,,,,26,,True,None
2,, Oostkamp,,True,Ander(e), (op aanvraag) , Huis,8,"3.875,01",,False,False,,,,,,"41.484,11",,True,None
2,, Bruges,,True,Detached House, (On Request) , House,4,"1,614.59",,False,False,,,,,,"7,986.82",,True,None
2,, Mechelen,,True,House, (On Request) , House,7,"3,875.01",,False,False,,,,,,"7,427.1",,True,None
2,, Oostende,,True,Villa, (On Request) , House,6,"1,883.68",,False,False,,,,,,"9,364.6",,True,None
2,, Oostkamp,,True,Villa, (op aanvraag) , Huis,5,"3.013,89",,False,False,,,,,,"12.367,73",,True,None
2,, Jabbeke,,True,Villa, (On Request) , House,10,"4,413.2",,False,False,,,,,,22.59,,True,None
2,, Jabbeke,,True,Villa, (On Request) , House,7,"2,583.34",,False,False,,,,,,(On,,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,9,"4.305,56",,False,False,,,,,,"2,44",,True,None
2,, Bruges,,True,House, (On Request) , House,4,"2,454.17",,False,False,,,,,,"1,474.66",,True,None
2,, Zedelgem ,,True,Villa, (op aanvraag) , Huis,5,"16.371,91",,False,False,,,,,,(op,,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,4,"1,356.25",,False,False,,,,,,893.4,,True,None
2,, Oostende,,True,Villa, (On Request) , House,8,"4,951.4",,False,False,,,,,,"20,731.29",,True,None
2,, Damme ,,True,Villa, (On Request) , House,7,"2,798.62",,False,False,,,,,,1.53,,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,9,"3,767.37",,False,False,,,,,,5.54,,True,None
2,, Oostkamp ,,True,Vrijstaande woning, (op aanvraag) , Huis,2,"1.377,78",,False,False,,,,,,"5.198,97",,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,13,"3,799.66",,False,False,,,,,,"3,401.4",,True,None
2,, Oostende,,True,Villa, (On Request) , House,6,"2,690.98",,False,False,,,,,,"7,104.18",,True,None
2,, De Haan ,,True,Villa, (On Request) , House,5,"2,335.77",,False,False,,,,,,"6,275.36",,True,None
2,, Gent-Centrum,,True,Investering / Woon- en werkruimte, (op aanvraag) , Huis,6,"3.767,37",,False,False,,,,,,"1.453,13",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,5,"1.937,5",,False,False,,,,,,"2.034,38",,True,None
2,, Jabbeke,,True,Villa, (On Request) , House,4,"2,152.78",,False,False,,,,,,2.94,,True,None
2,, Bruges,,True,House, (On Request) , House,6,"2,292.71",,False,False,,,,,,"1,829.86",,True,None
2,, Bruges,,True,Investment / Residential investment, (On Request) , House,7,"4,919.11",,False,False,,,,,,"4,843.76",,True,None
2,, Bruges,,True,Villa, (On Request) , House,7,"2,841.67",,False,False,,,,,,"10,440.99",,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,11,"8,342.03",,False,False,,,,,,17.83,,True,None
2,, Beernem,,True,Villa, (On Request) , House,7,"3,681.26",,False,False,,,,,,3.03,,True,None
2,, Bruges,,True,Investering / Woon- en werkruimte, (op aanvraag) , Huis,10,"1.399,31",,False,False,,,,,,"818,06",,True,None
2,, Zedelgem,,True,Villa, (On Request) , House,8,"5,554.18",,False,False,,,,,,"47,608.78",,True,None
2,, Lasne/Ohain ,,True,Villa, (sur demande) , Maison,8,5,,False,False,,,,,,"3,54",,True,None
2,, South and surroundings,,True,House, (On Request) , House,0,(On,,False,False,,,,,,None,,True,None
2,, De Haan ,,True,Villa, (On Request) , House,5,"2,152.78",,False,False,,,,,,"12,077.11",,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,7,"6,458.35",,False,False,,,,,,"8,643.42",,True,None
2,, Zedelgem,,True,Villa, (On Request) , House,5,"2,152.78",,False,False,,,,,,(On,,True,None
2,, Oostkamp,,True,House, (On Request) , House,5,"1,474.66",,False,False,,,,,,"5,790.98",,True,None
2,, Oostkamp,,True,Historic Estate, (On Request) , House,7,"5,608",,False,False,,,,,,"11,947.94",,True,None
2,, Zedelgem,,True,Villa, (On Request) , House,6,"9,310.78",,False,False,,,,,,(On,,True,None
2,, Bruges ,,True,Villa, (op aanvraag) , Huis,7,"4.951,4",,False,False,,,,,,"16.490,31",,True,None
2,, De Haan ,,True,Villa, (On Request) , House,5,"1,829.86",,False,False,,,,,,"14,089.96",,True,None
2,, Oostende,,True,House, (On Request) , House,6,"1,722.23",,False,False,,,,,,(On,,True,None
2,, Jabbeke,,True,Villa, (On Request) , House,6,"3,013.89",,False,False,,,,,,"13,627.11",,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,7,"20.408,37",,False,False,,,,,,(op,,True,None
2,, Oostkamp,,True,Huis, (op aanvraag) , Huis,4,"1.463,89",,False,False,,,,,,"6.921,19",,True,None
2,, Damme,,True,Historische pand, (op aanvraag) , Huis,33,"5.489,59",,False,False,,,,,,(op,,True,None
2,, Bruges ,,True,Villa, (op aanvraag) , Huis,7,"3.390,63",,False,False,,,,,,"14.725,03",,True,None
2,, Bruges,,True,Investering / Woon- en werkruimte, (op aanvraag) , Huis,0,(op,,False,False,,,,,,None,,True,None
2,, Oostende,,True,Huis, (op aanvraag) , Huis,6,"2.906,26",,False,False,,,,,,"1.614,59",,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,6,"3.498,27",,False,False,,,,,,"7.265,64",,True,None
2,, Bruges,,True,Villa, (On Request) , House,5,"3,444.45",,False,False,,,,,,"4,897.58",,True,None
2,, Jabbeke,,True,Historic Estate, (On Request) , House,7,"5,597.23",,False,False,,,,,,"20,989.63",,True,None
2,, De Haan ,,True,Villa, (op aanvraag) , Huis,6,"2.690,98",,False,False,,,,,,"9.009,39",,True,None
2,, Bruges,,True,House, (On Request) , House,4,968.75,,False,False,,,,,,559.72,,True,None
2,, Bruges ,,True,Villa, (On Request) , House,6,"2,561.81",,False,False,,,,,,"15,015.66",,True,None
2,, Bruges,,True,House, (On Request) , House,3,957.99,,False,False,,,,,,796.53,,True,None
2,, Bruges ,,True,Villa, (On Request) , House,7,"3,013.89",,False,False,,,,,,"9,396.89",,True,None
2,, Bruges,,True,House, (On Request) , House,4,"1,011.81",,False,False,,,,,,516.67,,True,None
2,, Bruges,,True,House, (On Request) , House,6,"4,574.66",,False,False,,,,,,"4,811.47",,True,None
2,, De Haan ,,True,Villa, (op aanvraag) , Huis,9,"3.875,01",,False,False,,,,,,"6.673,62",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,4,"1.991,32",,False,False,,,,,,"4.531,61",,True,None
2,, Bruges,,True,Investering / Woon- en werkruimte, (op aanvraag) , Huis,5,"2.152,78",,False,False,,,,,,"893,4",,True,None
2,, Oostende,,True,Villa, (op aanvraag) , Huis,4,"2.206,6",,False,False,,,,,,"7.965,29",,True,None
2,, Jabbeke,,True,Villa, (op aanvraag) , Huis,6,"3.659,73",,False,False,,,,,,"26.855,96",,True,None
2,, Jabbeke,,True,Villa, (op aanvraag) , Huis,4,"2.421,88",,False,False,,,,,,"9.644,46",,True,None
2,, Oostende,,True,Huis, (op aanvraag) , Huis,5,"5.381,96",,False,False,,,,,,"2.551,05",,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,6,"2.798,62",,False,False,,,,,,"33.734,1",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,6,"2.314,24",,False,False,,,,,,"7.954,53",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,6,"6.404,53",,False,False,,,,,,"2.249,66",,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,12,"4,467.02",,False,False,,,,,,807.29,,True,None
2,, Oostkamp,,True,Historic Estate, (On Request) , House,7,"3,616.67",,False,False,,,,,,"6,167.72",,True,None
2,, Zwijnaarde,,True,Vrijstaande woning, (op aanvraag) , Huis,7,"3.067,71",,False,False,,,,,,"41.720,92",,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,6,"2.475,7",,False,False,,,,,,"17.168,44",,True,None
2,, Bruges,,True,Bungalow, (On Request) , House,3,"1,270.14",,False,False,,,,,,"6,727.44",,True,None
2,, Oostende ,,True,Ander(e), (op aanvraag) , Huis,3,"645,83",,False,False,,,,,,(op,,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,9,"2.841,67",,False,False,,,,,,"2.841,67",,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,5,"2.368,06",,False,False,,,,,,"1,43",,True,None
2,, Bruges ,,True,Vrijstaande woning, (op aanvraag) , Huis,5,"1.668,41",,False,False,,,,,,"1.367,02",,True,None
2,, Bruges,,True,House, (On Request) , House,5,"1,237.85",,False,False,,,,,,775,,True,None
2,, Bruges,,True,House, (On Request) , House,8,"4,477.79",,False,False,,,,,,"2,066.67",,True,None
2,, Bruges,,True,Investering / Woon- en werkruimte, (op aanvraag) , Huis,7,"5.920,15",,False,False,,,,,,"4.596,19",,True,None
2,, Bruges,,True,Historic Estate, (On Request) , House,9,"2,830.91",,False,False,,,,,,"1,151.74",,True,None
2,, Bruges,,True,Investering / Woon- en werkruimte, (op aanvraag) , Huis,0,"1.291,67",,False,False,,,,,,(op,,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,5,"2.852,44",,False,False,,,,,,"1.689,93",,True,None
2,, Damme,,True,Villa, (On Request) , House,5,"3,229.17",,False,False,,,,,,"46,392.45",,True,None
2,, Bruges,,True,House, (On Request) , House,0,(On,,False,False,,,,,,None,,True,None
2,, Bruges,,True,House, (On Request) , House,6,"1,991.32",,False,False,,,,,,"2,002.09",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,7,"3.239,94",,False,False,,,,,,"1.969,8",,True,None
2,, Bruges,,True,Vrijstaande woning, (op aanvraag) , Huis,3,"807,29",,False,False,,,,,,"1.248,61",,True,None
2,, Bruges,,True,Villa, (On Request) , House,9,"6,738.21",,False,False,,,,,,"37,770.56",,True,None
2,, Bruges,,True,Villa, (op aanvraag) , Huis,6,"2.970,84",,False,False,,,,,,"5.220,5",,True,None
2,, Jabbeke,,True,Villa, (op aanvraag) , Huis,7,"4.574,66",,False,False,,,,,,"22.367,41",,True,None
2,, Bruges ,,True,Villa, (op aanvraag) , Huis,7,"22.388,93",,False,False,,,,,,(op,,True,None
2,, Oostkamp,,True,Villa, (On Request) , House,8,"3,605.91",,False,False,,,,,,"17,555.94",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,9,"3.013,89",,False,False,,,,,,"2.271,19",,True,None
2,, Bruges,,True,Other, (On Request) , House,3,"1,076.39",,False,False,,,,,,"1,076.39",,True,None
2,, Bruges,,True,Investment / Residential investment, (On Request) , House,2,807.29,,False,False,,,,,,807.29,,True,None
2,, Bruges,,True,House, (On Request) , House,6,"4,843.76",,False,False,,,,,,"4,736.12",,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,8,"3.229,17",,False,False,,,,,,"1.937,5",,True,None
2,, Bruges,,True,Historische pand, (op aanvraag) , Huis,0,"11,12",,False,False,,,,,,(op,,True,None
2,, Bruges,,True,House, (On Request) , House,6,"2,475.7",,False,False,,,,,,"1,625.35",,True,None
2,, Bruges,,True,House, (On Request) , House,11,"4,520.84",,False,False,,,,,,"6,361.47",,True,None
2,, Oostkamp,,True,Villa, (On Request) , House,7,"4,467.02",,False,False,,,,,,1.44,,True,None
2,, Bruges,,True,Huis, (op aanvraag) , Huis,8,"3.767,37",,False,False,,,,,,"3.229,17",,True,None
2,, Antwerpen-Noord,,True,Historische pand, (op aanvraag) , Huis,0,(op,,False,False,,,,,,None,,True,None
2,, Bruges,,True,House, (On Request) , House,4,"2,475.7",,False,False,,,,,,(On,,True,None
2,,Locality,,,Sub Type,Price,Type of Sale,No of Rooms,Area(sqft),Equipped(Y/N),False,False,,Terrace Area,,Garden Area,Surface of the Land(sqft),Surface area of the Plot(sqft),No of Facades,Simming Pool(Y/N),State of the Building
2,, Peak/South ,,False,2008," 1,200,000,000 ", Apartment,10,"4,171",True,False,False,,,True,1,,"1,200,000,000",,True,None
2,, Southern District/Repulse Bay ,,False,1994," 220,000,000 ", Apartment,6,"2,4",False,False,False,,,False,0,,"220,000,000",,False,None
2,, Mid Level Central ,,False,2015," 206,500,000 ", Apartment,8,"2,369",False,False,False,,,False,0,,"206,500,000",,False,None
2,, Mid Level West ,,False,2007," 198,000,000 ", Apartment,6,"2,297",False,False,False,,,False,0,,"198,000,000",,True,None
2,, Mid Level West ,,False,2009," 188,000,000 ", Apartment,0,"2,496",False,False,False,,,False,0,,"188,000,000",,False,None
2,, Key Biscayne,,False,2014," 21,900,000 ", Apartment,13,"7,929",False,False,False,,,False,0,,"7,927.92",,False,None
2,, Mid Level Central ,,False,1992," 150,000,000 ", Apartment,0,"2,786",False,False,False,,,False,0,,"150,000,000",,False,None
2,, Mid Level West ,,False,2015," 150,000,000 ", Apartment,8,"2,665",False,False,False,,,False,0,,"150,000,000",,False,None
2,, Mid Level Central ,,False,1997," 148,000,000 ", Apartment,0,"2,228",False,False,False,,,False,0,,"148,000,000",,False,None
2,, Jumeirah Village Circle,,False,"133,000 sqft"," 69,999,000 ", Apartment,0,"69,999,000",False,False,False,,,False,0,,None,,False,None
2,, Beato ,,False,Apartment," 15,000,000 ", Apartment,40,"44,347.31",False,False,False,,,False,0,,"15,000,000",,False,None
2,, Mid Level Central ,,False,1983," 135,000,000 ", Apartment,7,"2,888",False,False,False,,,False,0,,"135,000,000",,False,None
2,, New York,,False,2007," 16,200,000 ", Apartment,0,"2,216",False,False,False,,,False,0,,"16,200,000",,False,None
2,, Sheung Wan/Central/Admiralty ,,False,1971," 120,000,000 ", Apartment,10,"3,5",True,False,False,,,False,0,,"120,000,000",,False,None
2,, Mid Level Central ,,False,1994," 118,000,000 ", Apartment,6,"2,348",False,False,False,,,False,0,,"118,000,000",,False,None
2,, Mid Level West ,,False,2014," 118,000,000 ", Apartment,6,"2,123",False,False,False,,,False,0,,"118,000,000",,False,None
2,, East,,False,Apartment," 12,700,000 ", Apartment,0,None,False,False,False,,,False,0,,None,,False,None
2,, Mid Level Central ,,False,4," 110,000,000 ", Apartment,6,"2,141",False,False,False,,,False,0,,"110,000,000",,False,None
2,, New York,,False,2007," 13,788,000 ", Apartment,0,"2,367",False,False,False,,,False,0,,"13,788,000",,False,None
2,, Miami,,False,2019," 13,995,000 ", Apartment,12,"9,2",False,False,False,,,False,0,,"9,199.87",,False,None
2,, Kowloon Station ,,False,2007," 105,000,000 ", Apartment,7,"1,356",False,False,False,,,False,0,,"105,000,000",,False,None
2,, Salamanca,,False,Apartment," 11,500,000 ", Apartment,14,"5,446.54",False,False,False,,,False,0,,"11,500,000",,False,None
2,, Vienna center,,False,Apartment," 11,320,000 ", Apartment,10,"5,511.12",False,False,False,,,True,1,,"11,320,000",,False,None
2,, Mid Level Central ,,False,1989," 102,000,000 ", Apartment,5,"1,948",False,False,False,,,False,0,,"102,000,000",,True,None
2,, Vienna center,,False,Penthouse," 11,070,000 ", Apartment,6,"4,703.83",False,False,False,,,True,1,,"11,070,000",,False,None
2,, Happy Valley/Mid Level East ,,False,1995," 98,000,000 ", Apartment,7,"2,583",False,False,False,,,False,0,,"98,000,000",,False,None
2,, Ho Man Tin/King's Park ,,False,1900," 95,000,000 ", Apartment,9,"2,359",True,False,False,,,False,0,,"95,000,000",,True,None
2,, Kowloon Station ,,False,2009," 95,000,000 ", Apartment,6,"1,724",False,False,False,,,False,0,,"95,000,000",,False,None
2,, Kowloon Station ,,False,2009," 93,000,000 ", Apartment,8,"2,38",False,False,False,,,False,0,,"93,000,000",,False,None
2,, Wanchai/Causeway Bay ,,False,1990," 89,000,000 ", Apartment,4,"2,234",False,False,False,,,False,0,,"89,000,000",,False,None
2,, Peak/South ,,False,1990," 90,000,000 ", Apartment,6,"2,588",False,False,False,,,False,0,,"90,000,000",,False,None
2,, Mid Level Central ,,False,1993," 90,000,000 ", Apartment,7,"2,407",False,False,False,,,False,0,,"90,000,000",,False,None
2,, Kowloon Station ,,False,2007," 90,000,000 ", Apartment,7,"1,422",False,False,False,,,False,0,,"90,000,000",,False,None
2,, Ville-Marie (Montréal),,False,2020," 15,435,000 ", Apartment,11,"6,91",False,False,False,,,False,0,,"15,435,000",,False,None
2,, Mid Level Central ,,False,2014," 88,000,000 ", Apartment,5,"1,487",False,False,False,,,False,0,,"88,000,000",,False,None
2,, Mid Level Central ,,False,2014," 88,000,000 ", Apartment,0,"1,452",False,False,False,,,False,0,,"88,000,000",,False,None
2,, Mid Level West ,,False,2016," 88,000,000 ", Apartment,7,"1,654",False,False,False,,,False,0,,"88,000,000",,False,None
2,, Sant Gervasi,,False,Loft / Attic," 9,500,000 ", Apartment,19,"13,390.3",False,False,False,,,True,1,,"9,500,000",,False,None
2,, New York,,False,2015," 10,995,000 ", Apartment,4,"1,789",False,False,False,,,False,0,,"10,995,000",,True,None
2,, Mid Level Central ,,False,1989," 83,800,000 ", Apartment,5,"2,217",False,False,False,,,False,0,,"83,800,000",,False,None
2,, Kowloon Tong/Beacon Hill ,,False,2004," 83,000,000 ", Apartment,7,"2,101",False,False,False,,,False,0,,"83,000,000",,False,None
2,, Mid Level Central ,,False,1991," 82,500,000 ", Apartment,0,"2,153",False,False,False,,,False,0,,"82,500,000",,False,None
2,, Est,,False,Penthouse," 9,000,000 ", Appartement,7,"9,000,000",False,False,False,,,False,0,,None,,False,None
2,, Peak/South ,,False,4," 80,000,000 ", Apartment,7,"1,963",False,False,False,,,False,0,,"80,000,000",,False,None
2,, Peak/South ,,False,1993," 80,000,000 ", Apartment,8,"2,187",True,False,False,,,False,0,,"80,000,000",,False,None
2,, Aberdeen/Ap Lei Chau ,,False,2012," 80,000,000 ", Apartment,7,"1,949",False,False,False,,,True,1,,"80,000,000",,False,None
2,, Providenciales,,False,4," 10,000,000 ", Apartment,8,"10,000,000",False,False,False,,,False,0,,None,,False,None
2,, Wanchai/Causeway Bay ,,False,1965," 78,000,000 ", Apartment,7,"2,69",False,False,False,,,False,0,,"78,000,000",,False,None
2,, Ville-Marie (Montréal),,False,2020," 13,435,000 ", Apartment,10,"5,812",False,False,False,,,False,0,,"13,435,000",,False,None
2,, Wien Zentrum,,False,Penthouse," 8,600,000 ", Wohnung,6,"3.261,46",False,False,False,,,False,0,,"8,600,000",,False,None
2,, Palm Jumeirah,,False,4," 36,500,000 ", Apartment,10,"10,1",False,False,False,,,False,0,,"36,500,000",,False,None
2,, Palm Jumeirah,,False,4," 36,499,000 ", Apartment,9,"10,099",False,False,False,,,False,0,,"36,499,000",,False,None
2,, Palm Jumeirah,,False,4," 36,499,000 ", Apartment,9,"10,099",False,False,False,,,False,0,,"36,499,000",,False,None
2,, Mid Level West ,,False,1979," 76,980,000 ", Apartment,0,"2,626",False,False,False,,,False,0,,"76,980,000",,False,None
2,, Vienna center,,False,Penthouse," 8,500,000 ", Apartment,6,"3,541.33",False,False,False,,,False,0,,"8,500,000",,False,None
2,, Vienna center,,False,Apartment," 8,487,000 ", Apartment,6,"4,122.58",False,False,False,,,True,1,,"8,487,000",,False,None
2,, Berlin,,False,Wohnung," 8,450,000 ", Wohnung,7,"3.745,84",False,False,False,,,False,0,,"8,450,000",,False,None
2,, Vancouver,,False,2016," 12,800,000 ", Apartment,8,"3,899",False,False,False,,,False,0,,"12,800,000",,False,None
2,, Peak/South ,,False,1982," 76,000,000 ", Apartment,6,"1,917",False,False,False,,,False,0,,"76,000,000",,False,None
2,, Mid Level Central ,,False,2014," 76,000,000 ", Apartment,6,"1,452",False,False,False,,,False,0,,"76,000,000",,False,None
2,, Paris,,False,Apartment," 8,400,000 ", Apartment,6,"4,843.76",False,False,False,,,False,0,,"8,400,000",,False,None
2,, Luganese,,False,Apartment," 9,000,000 ", Apartment,9,"3,175.35",False,False,False,,,False,0,,"9,000,000",,False,None
2,, Mid Level Central ,,False,1963," 75,000,000 ", Apartment,7,"2,872",False,False,False,,,False,0,,"75,000,000",,False,None
2,, Peak/South ,,False,1988," 75,000,000 ", Apartment,6,"2,157",False,False,False,,,False,0,,"75,000,000",,True,None
2,, Sheung Wan/Central/Admiralty ,,False,2006," 75,000,000 ", Apartment,0,"1,846",False,False,False,,,False,0,,"75,000,000",,False,None
2,, Mid Level Central ,,False,1971," 75,000,000 ", Apartment,4,"2,041",False,False,False,,,False,0,,"75,000,000",,False,None
2,, Aberdeen/Ap Lei Chau ,,False,2012," 74,500,000 ", Apartment,7,"1,65",False,False,False,,,True,1,,"74,500,000",,True,None
2,, Aberdeen/Ap Lei Chau ,,False,2012," 74,000,000 ", Apartment,7,"1,807",False,False,False,,,False,0,,"74,000,000",,False,None
2,, Palm Jumeirah,,False,4," 35,000,000 ", Apartment,9,"4,736",False,False,False,,,False,0,,"35,000,000",,False,None
2,, Wanchai/Causeway Bay ,,False,2009," 73,500,000 ", Apartment,0,"73,500,000",False,False,False,,,False,0,,None,,False,None
2,, Aberdeen/Ap Lei Chau ,,False,2016," 73,000,000 ", Apartment,6,"1,765",False,False,False,,,False,0,,"73,000,000",,False,None
2,, Peak/South ,,False,1962," 73,000,000 ", Apartment,5,"1,78",False,False,False,,,False,0,,"73,000,000",,False,None
2,, Mid Level West ,,False,2012," 73,000,000 ", Apartment,7,"1,598",True,False,False,,,False,0,,"73,000,000",,False,None
2,, Ouest lausannois,,False,Loft / Attic," 8,600,000 ", Apartment,0,None,False,False,False,,,False,0,,None,,False,None
2,, Salamanca,,False,Loft / Attic," 8,000,000 ", Apartment,10,"6,081.61",False,False,False,,,False,0,,"8,000,000",,False,None
2,, Paris,,False,Apartment," 8,000,000 ", Apartment,7,"5,252.79",False,False,False,,,False,0,,"8,000,000",,False,None
2,, Peak/South ,,False,1988," 72,000,000 ", Apartment,6,"2,157",False,False,False,,,False,0,,"72,000,000",,True,None
2,, Mid Level West ,,False,2012," 72,000,000 ", Apartment,6,"1,297",False,False,False,,,False,0,,"72,000,000",,False,None
2,, Misericórdia ,,False,Penthouse," 7,950,000 ", Apartment,15,"9,224.67",False,False,False,,,False,0,,"7,950,000",,False,None
2,, Aberdeen/Ap Lei Chau ,,False,2012," 70,000,000 ", Apartment,7,"1,807",False,False,False,,,False,0,,"70,000,000",,False,None
2,, Aberdeen/Ap Lei Chau ,,False,2012," 70,000,000 ", Apartment,7,"1,703",False,False,False,,,False,0,,"70,000,000",,False,None
2,, Vienna center,,False,Apartment," 7,585,000 ", Apartment,7,"3,692.02",False,False,False,,,True,1,,"7,585,000",,False,None
2,, New York,,False,2015," 8,800,000 ", Apartment,0,"2,1",False,False,False,,,False,0,,"8,800,000",,True,None
2,, Salamanca,,False,Loft / Attic," 7,525,000 ", Apartment,10,"5,059.04",False,False,False,,,False,0,,"7,525,000",,False,None
2,, East,,False,Penthouse," 7,500,000 ", Apartment,9,"3,143.06",False,False,False,,,False,0,,"7,500,000",,False,None
2,, Wien Zentrum,,False,Penthouse," 7,500,000 ", Wohnung,6,"3.100,01",False,False,False,,,False,0,,"7,500,000",,False,None
2,, Pedralbes,,False,Loft / Attic," 7,500,000 ", Apartment,14,"5,209.73",False,False,False,,,False,0,,"7,500,000",,False,None
2,, Peak/South ,,False,1989," 67,000,000 ", Apartment,7,"2,197",False,False,False,,,False,0,,"67,000,000",,False,None
2,, Vienna center,,False,Penthouse," 7,400,000 ", Apartment,6,"3,100.01",False,False,False,,,True,1,,"7,400,000",,False,None
2,, New York,,False,1924," 8,575,000 ", Apartment,6,"2,6",False,False,False,,,False,0,,"8,575,000",,False,None
2,, Paris,,False,Other," 7,350,000 ", Apartment,13,"4,305.56",False,False,False,,,True,1,,"7,350,000",,True,None
2,, Locarnese,,False,Penthouse," 7,800,000 ", Apartment,8,"3,659.73",False,False,False,,,False,0,,"7,800,000",,False,None
2,, Peak/South ,,False,1997," 65,000,000 ", Apartment,0,"2,309",False,False,False,,,False,0,,"65,000,000",,False,None
2,, Mid Level West ,,False,2015," 65,000,000 ", Apartment,0,"1,494",False,False,False,,,False,0,,"65,000,000",,False,None
2,, Mid Level West ,,False,1990," 65,000,000 ", Apartment,6,"1,942",False,False,False,,,False,0,,"65,000,000",,False,None
2,, Peak/South ,,False,3," 65,000,000 ", Apartment,5,"1,821",False,False,False,,,False,0,,"65,000,000",,False,None
2,, Kowloon Station ,,False,2009," 65,000,000 ", Apartment,6,"1,461",False,False,False,,,False,0,,"65,000,000",,False,None
2,, Gstaad ,,False,Wohnung," 7,750,000 ", Wohnung,6,"2.152,78",False,False,False,,,False,0,,"7,750,000",,False,None
2,, Mid Level Central ,,False,1971," 63,800,000 ", Apartment,5,"2,041",False,False,False,,,False,0,,"63,800,000",,False,None
2,, East,,False,Penthouse," 7,000,000 ", Apartment,9,"3,659.73",False,False,False,,,False,0,,"7,000,000",,False,None
2,, Eixample,,False,Apartment," 7,000,000 ", Apartment,10,"5,080.57",False,False,False,,,False,0,,"7,000,000",,False,None
2,, Mid Level Central ,,False,1986," 63,000,000 ", Apartment,6,"1,848",False,False,False,,,False,0,,"63,000,000",,False,None
2,, Berlin ,,False,Wohnung," 6,950,000 ", Wohnung,8,"5.166,68",False,False,False,,,False,0,,"6,950,000",,False,None
2,, Saint Jean Cap Ferrat ,,False,Apartment," 6,900,000 ", Apartment,7,"2,960.08",False,False,False,,,False,0,,"6,900,000",,True,None
2,, Aberdeen/Ap Lei Chau ,,False,2010," 61,000,000 ", Apartment,5,"1,942",False,False,False,,,False,0,,"61,000,000",,False,None
2,, Mid Level West ,,False,1990," 62,000,000 ", Apartment,5,"1,94",False,False,False,,,False,0,,"62,000,000",,False,None
2,, Kowloon Station ,,False,2003," 62,000,000 ", Apartment,0,"1,088",False,False,False,,,False,0,,"62,000,000",,False,None
2,, Vienna center,,False,Apartment," 6,870,000 ", Apartment,6,"3,336.81",False,False,False,,,True,1,,"6,870,000",,False,None
2,, Kowloon Station ,,False,2003," 57,000,000 ", Apartment,0,"1,051",False,False,False,,,False,0,,"57,000,000",,False,None
2,, Salamanca,,False,Apartment," 6,800,000 ", Apartment,8,"6,350.71",False,False,False,,,False,0,,"6,800,000",,False,None
2,, Dubai International City,,False,"76,000 sqft"," 29,000,000 ", Apartment,0,"29,000,000",False,False,False,,,False,0,,None,,False,None
2,, Paris,,False,Apartment," 6,750,000 ", Apartment,8,"2,185.07",False,False,False,,,False,0,,"6,750,000",,False,None
2,, Paris,,False,Apartment," 6,737,000 ", Apartment,7,"4,337.86",False,False,False,,,False,0,,"6,737,000",,False,None
2,, Roquebrune Cap Martin ,,False,Penthouse," 6,700,000 ", Apartment,10,"3,121.53",False,False,False,,,False,0,,"6,700,000",,True,None
2,, Marbella Puerto Banus ,,False,Duplex apartment," 6,700,000 ", Apartment,11,"6,027.79",True,False,False,,,False,0,,"6,700,000",,True,None
